idnum, state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
172,AK,AK, 2,99509, 1,1,0,4,Y, , 3, 3, 41,0630,0655,022389,022589,     0.9,    23.3,    23.355226,0,0, 20,ANCHORAGE           
173,AK,AK, 2,99509, 1,1,0,4,Y, , 4, 1, 44,1900,1900,030389,030389,     1.4,    20.7,    67.630554,0,0, 20,ANCHORAGE           
174,AK,AK, 2,99509, 1,1,1,3,Y, , 1, 1, 53,1000,1000,022389,022589,     0.1,     0.0,    65.463495,0,0, 20,ANCHORAGE           
175,AK,AK, 2,99511, 1,1,1,7,N, , 4, 1, 23,1730,1830,020289,021189,     0.4,     0.0,    67.630554,0,0, 20,ANCHORAGE           
176,AK,AK, 2,99511, 1,1,0,1,Y, , 2, 1, 35,1130,1130,021289,021489,     1.1,    34.5,    58.562450,0,0, 20,ANCHORAGE           
177,AK,AK, 2,99511, 1,1,1,7,N, , 5, 1, 36,2230,2215,032789,032989,     0.7,    37.2,    63.974718,0,0, 20,ANCHORAGE           
178,AK,AK, 2,99514, 1,1,1,7,N, , 5, 1, 67,2130,2130,022489,022689,     0.0,     0.0,    63.974718,0,0, 20,ANCHORAGE           
179,AK,AK, 2,99515, 1,1,1,2,Y, , 2, 1, 21,0915,0800,022789,030389,     0.4,     0.0,    58.562450,0,0, 20,ANCHORAGE           
180,AK,AK, 2,99515, 1,1,0,7,Y, , 2, 1, 21,1420,1445,020289,020289,     0.0,     0.0,    58.562450,0,0, 20,ANCHORAGE           
181,AK,AK, 2,99515, 1,1,0,2,Y, , 3, 1, 22,0645,1200,022389,022589,     0.5,    36.1,    55.453022,0,0, 20,ANCHORAGE           
182,AK,AK, 2,99515, 1,1,1,7,N, , 3, 1, 23,1201,1201,020289,020289,     0.4,     0.0,    55.453022,0,0, 20,ANCHORAGE           
183,AK,AK, 2,99515, 1,1,0,2,Y, , 1, 1, 26,0900,1100,020289,020289,     0.7,    35.4,    65.463495,0,0, 20,ANCHORAGE           
184,AK,AK, 2,99515, 1,1,1,2,N, , 5, 1, 27,0745,0930,020289,021189,     0.4,     0.0,    63.974718,0,0, 20,ANCHORAGE           
185,AK,AK, 2,99515, 1,0,0,2, , , 2, 1, 25,1950,1958,021089,021389,     0.3,     0.0,    58.562450,0,0, 20,ANCHORAGE           
186,AK,AK, 2,99515, 1,0,9,0, , , 3, 1, 26,1100,0930,021289,021489,     0.4,     0.0,    55.453022,0,0, 20,ANCHORAGE           
187,AK,AK, 2,99515, 1,0,2,0,N, , 2, 1, 27,0900,0900,021189,021389,     0.4,     0.0,    58.562450,0,0, 20,ANCHORAGE           
188,AK,AK, 2,99515, 1,1,0,2,Y, , 2, 1, 30,1000,1000,021889,022089,     1.2,    20.3,    58.562450,0,0, 20,ANCHORAGE           
189,AK,AK, 2,99515, 1,1,0,2,Y, , 3, 1, 30,0900,1540,021489,021689,     0.6,    58.3,    55.453022,0,0, 20,ANCHORAGE           
190,AK,AK, 2,99515, 1,1,0,1,Y, , 1, 1, 35,1800,1800,021089,021289,     0.3,     0.0,    65.463495,0,0, 20,ANCHORAGE           
191,AK,AK, 2,99515, 1,0,2,0,N, , 5, 1, 38,1130,1130,021189,021389,     0.2,     0.0,    63.974718,0,0, 20,ANCHORAGE           
192,AK,AK, 2,99515, 1,1,0,4,Y, , 3, 1, 39,0530,0530,021189,021389,     1.2,    18.4,    55.453022,0,0, 20,ANCHORAGE           
193,AK,AK, 2,99515, 1,1,1,1,N, , 3, 1, 43,1700,1700,022389,022589,     2.6,     9.2,    55.453022,0,0, 20,ANCHORAGE           
194,AK,AK, 2,99515, 1,0,1,1,N, , 3, 1, 44,0900,0800,021289,021489,     0.3,     0.0,    55.453022,0,0, 20,ANCHORAGE           
195,AK,AK, 2,99515, 1,1,1,2,N, , 4, 1, 41,0800,0839,021889,022089,     0.8,    30.3,    67.630554,0,0, 20,ANCHORAGE           
196,AK,AK, 2,99515, 1,1,1,7,N, , 5, 1, 44,2300,2300,021889,022089,     0.4,     0.0,    63.974718,0,0, 20,ANCHORAGE           
197,AK,AK, 2,99515, 1,1,1,1,N, , 2, 1, 46,0820,0840,022089,022289,     3.3,    13.1,    58.562450,0,0, 20,ANCHORAGE           
198,AK,AK, 2,99515, 1,1,0,2,Y, , 3, 1, 47,1100,1100,022289,022489,     1.1,    18.6,    55.453022,0,0, 20,ANCHORAGE           
199,AK,AK, 2,99515, 1,1,0,2,Y, , 2, 1, 49,1415,1430,021889,022089,     0.6,    34.2,    58.562450,0,0, 20,ANCHORAGE           
200,AK,AK, 2,99515, 1,1,1,1,N, , 2, 1, 53,1830,2000,031389,031589,     1.4,    19.8,    58.562450,0,0, 20,ANCHORAGE           
201,AK,AK, 2,99515, 1,1,1,2,N, , 3, 1, 53,0930,0930,021889,022089,     0.2,     0.0,    55.453022,0,0, 20,ANCHORAGE           
202,AK,AK, 2,99515, 1,0,9,0, , , 2, 1, 54,1300,1330,021889,022089,     0.2,     0.0,    58.562450,0,0, 20,ANCHORAGE           
203,AK,AK, 2,99515, 1,1,1,3,N, , 3, 1, 37,1815,1810,021789,021989,     1.0,    46.9,    55.453022,0,0, 20,ANCHORAGE           
204,AK,AK, 2,99515, 1,0,9,0, , , 2, 1, 52,0900,1230,021889,022089,     1.6,    13.3,    58.562450,0,0, 20,ANCHORAGE           
205,AK,AK, 2,99515, 1,1,0,2,Y, , 3, 1, 45,0900,0820,021889,022089,     0.2,     0.0,    55.453022,0,0, 20,ANCHORAGE           
206,AK,AK, 2,99515, 1,1,1,3,N, , 5, 1, 59,0740,0715,022589,022789,     1.0,    21.6,    63.974718,0,0, 20,ANCHORAGE           
207,AK,AK, 2,99515, 1,1,0,2,Y, , 5, 1, 53,1130,1245,022589,022789,     0.8,    25.5,    63.974718,0,0, 20,ANCHORAGE           
208,AK,AK, 2,99515, 1,1,1,7,N, , 5, 1, 60,1050,1000,022689,022889,     1.3,    16.5,    63.974718,0,0, 20,ANCHORAGE           
209,AK,AK, 2,99515, 1,1,1,1,N, , 1, 1, 62,1430,1800,022889,030389,     0.2,     0.0,    65.463495,0,0, 20,ANCHORAGE           
210,AK,AK, 2,99515, 1,1,1,7,N, , 5, 1, 64,0720,0730,030389,030389,     0.3,     0.0,    63.974718,0,0, 20,ANCHORAGE           
211,AK,AK, 2,99515, 1,1,1,7,N, , 2, 1, 43,0800,0810,030389,030389,     0.1,     0.0,    58.562450,0,0, 20,ANCHORAGE           
212,AK,AK, 2,99515, 1,1,0,1,Y, , 2, 1, 23,1230,1230,032789,032989,     0.8,    36.9,    58.562450,0,0, 20,ANCHORAGE           
213,AK,AK, 2,99515, 1,1,1,3,N, , 4, 1,  2,1700,1730,031789,031989,     0.2,     0.0,    67.630554,0,0, 20,ANCHORAGE           
214,AK,AK, 2,99516, 1,1,0,2,Y, , 2, 1, 34,0745,0745,021189,021389,     0.6,    28.4,    58.562450,0,0, 20,ANCHORAGE           
215,AK,AK, 2,99516, 1,1,1,2,N, , 4, 1, 41,0800,0800,021389,021589,     1.3,    27.2,    67.630554,0,0, 20,ANCHORAGE           
216,AK,AK, 2,99516, 1,0,9,0, , , 1, 1, 42,1230,1830,022089,022289,     1.3,    24.5,    65.463495,0,0, 20,ANCHORAGE           
217,AK,AK, 2,99516, 1,1,1,2,N, , 1, 1, 47,2200,2200,022289,022489,     0.8,    45.9,    65.463495,0,0, 20,ANCHORAGE           
218,AK,AK, 2,99516, 1,1,0,2,Y, , 4, 1, 48,1150,1710,022089,022289,     1.3,    18.5,    67.630554,0,0, 20,ANCHORAGE           
219,AK,AK, 2,99516, 1,0,0,0,Y, , 3, 1, 49,2020,2040,022089,022289,     1.3,    26.7,    55.453022,0,0, 20,ANCHORAGE           
220,AK,AK, 2,99516, 1,0,9,0, , , 3, 1, 54,0830,0715,022189,022389,     0.6,    41.1,    55.453022,0,0, 20,ANCHORAGE           
221,AK,AK, 2,99516, 1,1,0,2,Y, , 4, 1, 54,0730,0900,021989,022189,     1.1,    30.6,    67.630554,0,0, 20,ANCHORAGE           
222,AK,AK, 2,99516, 1,1,1,2,N, , 5, 1, 52,0800,0750,021889,022089,     1.4,    17.6,    63.974718,0,0, 20,ANCHORAGE           
223,AK,AK, 2,99516, 1,1,1,3,N, , 2, 1, 62,0700,0600,022589,022789,     0.9,    24.4,    58.562450,0,0, 20,ANCHORAGE           
224,AK,AK, 2,99516, 1,1,0,5,Y, , 4, 1, 62,0807,0729,022889,030389,     2.9,    10.5,    67.630554,0,0, 20,ANCHORAGE           
225,AK,AK, 2,99516, 1,1,1,2,N, , 1, 1, 67,0800,0800,030389,030389,     3.5,     7.6,    65.463495,0,0, 20,ANCHORAGE           
226,AK,AK, 2,99516, 1,1,0,2,Y, , 3, 1, 68,2030,2030,022489,022689,     0.7,    32.4,    55.453022,0,0, 20,ANCHORAGE           
227,AK,AK, 2,99516, 1,1,0,2,Y, , 3, 1, 70,0530,0930,022489,022689,     0.8,    28.5,    55.453022,0,0, 20,ANCHORAGE           
228,AK,AK, 2,99516, 1,1,0,5,Y, , 1, 1, 63,0700,0731,030389,031089,     0.5,     0.0,    65.463495,0,0, 20,ANCHORAGE           
229,AK,AK, 2,99516, 1,1,1,3,N, , 4, 1, 67,1900,1900,030389,030389,     0.7,    32.2,    67.630554,0,0, 20,ANCHORAGE           
230,AK,AK, 2,99516, 1,1,0,2,Y, , 5, 1,  2,2055,2055,030389,030389,     0.5,    50.5,    63.974718,0,0, 20,ANCHORAGE           
231,AK,AK, 2,99516, 1,1,0,2,Y, , 1, 1,  3,1740,1940,030389,030389,     0.2,     0.0,    65.463495,0,0, 20,ANCHORAGE           
232,AK,AK, 2,99516, 1,1,1,3,N, , 3, 1,  3,1600,1700,030389,030389,     0.6,    52.5,    55.453022,0,0, 20,ANCHORAGE           
233,AK,AK, 2,99516, 1,1,1,1,N, , 5, 1,  3,0700,0700,031989,032189,     0.8,    28.0,    63.974718,0,0, 20,ANCHORAGE           
234,AK,AK, 2,99516, 1,1,0,2,Y, , 5, 1,  5,0800,0800,030389,031089,     0.3,     0.0,    63.974718,0,0, 20,ANCHORAGE           
235,AK,AK, 2,99516, 1,1,1,2,N, , 2, 1,  6,0626,0626,030389,030389,     5.0,     6.6,    58.562450,0,0, 20,ANCHORAGE           
236,AK,AK, 2,99517, 1,1,0,4,Y, , 2, 1, 26,1135,1135,020289,020289,     0.8,    24.5,    58.562450,0,0, 20,ANCHORAGE           
237,AK,AK, 2,99517, 1,1,1,1,N, , 3, 1, 26,0900,0900,020289,020289,     0.7,    35.3,    55.453022,0,0, 20,ANCHORAGE           
238,AK,AK, 2,99517, 1,1,3,4,Y, , 2, 1, 32,1930,2030,021589,021789,     1.7,    44.4,    58.562450,0,0, 20,ANCHORAGE           
239,AK,AK, 2,99517, 1,1,0,4,Y, , 3, 1, 32,1858,1902,021389,021589,     0.5,     0.0,    55.453022,0,0, 20,ANCHORAGE           
240,AK,AK, 2,99517, 1,1,1,1,N, , 4, 1, 33,1045,1400,022089,022389,     1.6,    15.6,    67.630554,0,0, 20,ANCHORAGE           
241,AK,AK, 2,99517, 1,1,0,1,Y, , 2, 1, 35,1100,0830,021689,021989,     1.2,    20.3,    58.562450,0,0, 20,ANCHORAGE           
242,AK,AK, 2,99517, 1,1,0,0,Y, , 2, 1, 39,1807,2135,021289,021489,     0.9,    38.4,    58.562450,0,0, 20,ANCHORAGE           
243,AK,AK, 2,99517, 1,1,0,4,Y, , 3, 1, 40,1000,1000,021189,021389,     1.6,    14.2,    55.453022,0,0, 20,ANCHORAGE           
244,AK,AK, 2,99517, 1,1,1,2,N, , 5, 1, 49,1730,1730,022889,030389,     0.6,    34.5,    63.974718,0,0, 20,ANCHORAGE           
245,AK,AK, 2,99517, 1,1,0,2,Y, , 3, 1, 51,0700,0700,030389,031089,     0.1,     0.0,    55.453022,0,0, 20,ANCHORAGE           
246,AK,AK, 2,99517, 1,1,0,2,Y, , 5, 1, 55,0930,0930,022189,022389,     1.3,    19.2,    63.974718,0,0, 20,ANCHORAGE           
247,AK,AK, 2,99517, 1,0,9,0, , , 3, 1, 58,1100,1110,021889,022089,     0.4,     0.0,    55.453022,0,0, 20,ANCHORAGE           
248,AK,AK, 2,99517, 1,0,1,3,N, , 4, 1, 59,1500,1500,021789,021989,     0.1,     0.0,    67.630554,0,0, 20,ANCHORAGE           
249,AK,AK, 2,99517, 1,1,0,7,Y, , 2, 1, 52,1630,1630,022489,022589,     0.7,    62.2,    58.562450,0,0, 20,ANCHORAGE           
250,AK,AK, 2,99517, 1,1,1,3,N, , 1, 1, 56,1300,1400,021989,022189,     0.1,     0.0,    65.463495,0,0, 20,ANCHORAGE           
251,AK,AK, 2,99517, 1,1,0,2,Y, , 5, 1, 58,1230,2045,022589,022889,     0.3,     0.0,    63.974718,0,0, 20,ANCHORAGE           
252,AK,AK, 2,99517, 1,1,0,2,Y, , 1, 1, 60,0700,1000,022689,022889,     0.7,    25.6,    65.463495,0,0, 20,ANCHORAGE           
253,AK,AK, 2,99517, 1,1,0,7,Y, , 3, 1, 60,2000,2030,022789,030389,     1.3,    21.1,    55.453022,0,0, 20,ANCHORAGE           
254,AK,AK, 2,99517, 1,1,1,2,N, , 4, 1, 62,0700,0700,022789,030389,     0.4,     0.0,    67.630554,0,0, 20,ANCHORAGE           
255,AK,AK, 2,99517, 1,1,1,3, , , 4, 1, 66,0900,0900,030389,031189,     0.4,     0.0,    67.630554,0,0, 20,ANCHORAGE           
256,AK,AK, 2,99517, 1,1,1,7,N, , 2, 1, 63,2235,2315,030389,030389,     0.6,    46.2,    58.562450,0,0, 20,ANCHORAGE           
257,AK,AK, 2,99517, 1,1,0,5,Y, , 4, 1, 66,1800,1805,030389,030389,     0.8,    34.8,    67.630554,0,0, 20,ANCHORAGE           
258,AK,AK, 2,99517, 1,1,1,1,N, , 3, 1, 67,0900,0930,030389,030389,     0.0,     0.0,    55.453022,0,0, 20,ANCHORAGE           
259,AK,AK, 2,99517, 1,1,1,3,N, , 4, 1, 58,0747,0751,030389,030389,     1.4,    18.8,    67.630554,0,0, 20,ANCHORAGE           
260,AK,AK, 2,99517, 1,1,1,3,N, , 2, 1, 70,0700,0700,031889,032089,     0.3,     0.0,    58.562450,0,0, 20,ANCHORAGE           
261,AK,AK, 2,99517, 1,2,9,0,Y, , 4, 1,  1,0900,1019,030389,030389,     0.9,    24.9,    67.630554,0,0, 20,ANCHORAGE           
262,AK,AK, 2,99517, 1,1,1,5,N, , 2, 1,  2,1747,1736,030389,030389,     0.0,     0.0,    58.562450,0,0, 20,ANCHORAGE           
263,AK,AK, 2,99517, 1,1,1,3,N, , 3, 1,  2,0830,0830,030389,030389,     0.5,    44.9,    55.453022,0,0, 20,ANCHORAGE           
264,AK,AK, 2,99517, 1,1,0,2,Y, , 5, 1,  6,1550,2000,031789,031989,     0.4,     0.0,    63.974718,0,0, 20,ANCHORAGE           
265,AK,AK, 2,99518, 1,1,1,3,N, , 3, 1, 29,0700,0745,031989,032189,     0.3,     0.0,    55.453022,0,0, 20,ANCHORAGE           
266,AK,AK, 2,99518, 1,1,0,4,Y, , 4, 1, 35,1100,1400,021489,021689,     0.8,    34.8,    67.630554,0,0, 20,ANCHORAGE           
267,AK,AK, 2,99518, 1,1,0,2,Y, , 2, 1, 42,1140,1200,021089,021389,     0.7,    29.4,    58.562450,0,0, 20,ANCHORAGE           
268,AK,AK, 2,99518, 1,1,1,1,N, , 1, 1, 50,1000,1000,021889,022089,     0.0,     0.0,    65.463495,0,0, 20,ANCHORAGE           
269,AK,AK, 2,99518, 1,1,1,1,N, , 3, 1, 48,1600,1620,022189,022389,     1.4,    18.8,    55.453022,0,0, 20,ANCHORAGE           
270,AK,AK, 2,99518, 1,1,1,2,N, , 2, 1, 57,1145,2215,030389,030389,     0.6,    34.2,    58.562450,0,0, 20,ANCHORAGE           
271,AK,AK, 2,99518, 1,2,1,3,Y, , 2, 1, 61,0915,0915,022489,022689,     0.0,     0.0,    58.562450,0,0, 20,ANCHORAGE           
272,AK,AK, 2,99518, 1,2,0,5, , , 5, 1, 66,1800,0730,022489,022789,     0.4,     0.0,    63.974718,0,0, 20,ANCHORAGE           
273,AK,AK, 2,99518, 1,1,1,3,N, , 3, 1, 67,0900,0800,022589,022789,     0.2,     0.0,    55.453022,0,0, 20,ANCHORAGE           
274,AK,AK, 2,99518, 1,1,1,1,N, , 5, 1, 70,1400,1400,022389,022589,     0.4,     0.0,    63.974718,0,0, 20,ANCHORAGE           
275,AK,AK, 2,99518, 1,1,1,3,N, , 4, 1,  1,1100,1155,031189,031389,     0.2,     0.0,    67.630554,0,0, 20,ANCHORAGE           
276,AK,AK, 2,99518, 1,2,0,1,Y, , 2, 1,  3,1300,1400,030389,030389,     0.5,    45.1,    58.562450,0,0, 20,ANCHORAGE           
277,AK,AK, 2,99518, 1,1,0,2,Y, , 4, 1,  3,0920,1730,030389,030389,     0.3,     0.0,    67.630554,0,0, 20,ANCHORAGE           
278,AK,AK, 2,99518, 1,1,1,3,N, , 4, 1,  4,0800,0800,030389,030389,     0.2,     0.0,    67.630554,0,0, 20,ANCHORAGE           
279,AK,AK, 2,99520, 1,0,9,0, , , 1, 1, 50,1900,1900,022889,030389,     0.4,     0.0,    65.463495,0,0, 20,ANCHORAGE           
280,AK,AK, 2,99520, 1,1,0,7,Y, , 2, 1, 63,0800,0800,031689,031889,     0.5,    53.0,    58.562450,0,0, 20,ANCHORAGE           
281,AK,AK, 2,99520, 1,1,1,3,N, , 4, 1, 63,0700,0700,030389,031189,     0.1,     0.0,    67.630554,0,0, 20,ANCHORAGE           
282,AK,AK, 2,99523, 1,5,1,3,N, , 2, 1, 44,1050,1115,021889,022089,     0.8,    30.0,    58.562450,0,0, 20,ANCHORAGE           
283,AK,AK, 2,99701, 2,1,1,2,N, , 3, 2, 27,1100,1200,020289,020289,     1.3,    13.8,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
284,AK,AK, 2,99701, 2,5,0,7,Y, , 4, 2, 28,1230,1300,020289,020289,     0.8,    25.0,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
285,AK,AK, 2,99701, 2,1,0,7,Y, , 3, 2, 29,0700,0700,020289,020289,     2.9,    10.4,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
286,AK,AK, 2,99701, 2,1,1,1,N, , 4, 2, 29,0945,0945,020289,020289,     1.5,    14.2,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
287,AK,AK, 2,99701, 2,1,0,2,Y, , 5, 2, 29,1400,1430,020289,020289,     1.8,    16.4,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
288,AK,AK, 2,99701, 2,0,9,0, , , 2, 2, 30,0800,0800,020289,020289,     1.8,    12.6,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
289,AK,AK, 2,99701, 2,1,1,7,N, , 4, 2, 21,0700,0700,020289,020289,     1.3,    16.5,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
290,AK,AK, 2,99701, 2,1,0,4,Y, , 5, 2, 21,1915,0800,020289,020289,     4.2,     9.4,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
291,AK,AK, 2,99701, 2,1,0,7,Y, , 5, 2, 24,1100,0700,020289,020289,     1.1,    14.3,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
292,AK,AK, 2,99701, 2,1,1,3,N, , 2, 2, 25,0830,0830,021489,021689,    40.4,     2.0,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
293,AK,AK, 2,99701, 2,1,0,2,Y, , 3, 2, 26,1600,2300,022589,022789,     1.4,    25.4,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
294,AK,AK, 2,99701, 2,1,0,4,Y, , 4, 2, 26,2200,2200,021289,021489,     2.1,    19.4,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
295,AK,AK, 2,99701, 2,2,1,3,N, , 3, 2, 30,1100,1202,032989,033189,     0.8,    25.2,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
296,AK,AK, 2,99701, 2,1,0,4,Y, , 3, 2, 31,1000,1015,021089,021289,     1.2,    17.8,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
297,AK,AK, 2,99701, 2,1,1,3,N, , 3, 2, 32,0700,0700,021189,021389,     0.8,    24.4,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
298,AK,AK, 2,99701, 2,1,0,1,Y, , 5, 2, 33,1135,1300,021189,021389,     1.7,    11.5,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
299,AK,AK, 2,99701, 2,1,1,1,N, , 5, 2, 34,1800,1800,020289,021189,     2.1,    14.0,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
300,AK,AK, 2,99701, 2,1,0,2,Y, , 1, 2, 35,0751,0751,021289,021489,     0.7,    29.6,    26.099681,0,0, 90,FAIRBANKS NORTH STAR
301,AK,AK, 2,99701, 2,1,0,7,Y, , 2, 2, 35,1201,1201,021389,021589,     1.4,    25.6,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
302,AK,AK, 2,99701, 2,1,1,1,Y, , 1, 2, 36,1448,1448,021589,021789,     0.7,    35.2,    26.099681,0,0, 90,FAIRBANKS NORTH STAR
303,AK,AK, 2,99701, 2,1,0,2,Y, , 4, 2, 36,1300,1300,020289,021189,     3.3,     7.7,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
304,AK,AK, 2,99701, 2,1,0,4,Y, , 3, 2, 38,1810,1330,020289,021289,     0.8,    25.8,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
305,AK,AK, 2,99701, 2,1,0,4,Y, , 4, 2, 40,0957,1000,021089,021289,     0.4,     0.0,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
306,AK,AK, 2,99701, 2,0,9,0, , , 3, 2, 40,0600,0600,021389,021589,     0.9,    36.8,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
307,AK,AK, 2,99701, 2,1,0,2,Y, , 5, 2, 43,1450,1450,021189,021389,     1.9,    11.3,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
308,AK,AK, 2,99701, 2,1,0,2,Y, , 4, 2, 41,2235,2235,021789,021989,     2.4,    20.0,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
309,AK,AK, 2,99701, 2,0,9,0, , , 5, 2, 41,0749,0742,021989,022189,     0.9,    23.3,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
310,AK,AK, 2,99701, 2,1,0,2,Y, , 2, 2, 42,0929,0859,022189,022389,     1.9,    14.4,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
311,AK,AK, 2,99701, 2,0,9,0, , , 5, 2, 42,0840,0900,021889,022189,     1.0,    18.2,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
312,AK,AK, 2,99701, 2,1,0,2,Y, , 1, 2, 44,1830,1830,021689,021889,     2.4,    12.6,    26.099681,0,0, 90,FAIRBANKS NORTH STAR
313,AK,AK, 2,99701, 2,1,1,1,N, , 1, 2, 45,1630,1947,021989,022189,     1.5,    22.9,    26.099681,0,0, 90,FAIRBANKS NORTH STAR
314,AK,AK, 2,99701, 2,1,0,7,Y, , 4, 2, 45,0800,0800,021789,021989,     2.0,    15.1,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
315,AK,AK, 2,99701, 2,1,0,4,Y, , 2, 2, 47,1029,0907,021789,022089,     1.5,    12.3,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
316,AK,AK, 2,99701, 2,1,1,3,N, , 1, 2, 48,1100,1100,021889,022089,     1.6,    13.1,    26.099681,0,0, 90,FAIRBANKS NORTH STAR
317,AK,AK, 2,99701, 2,1,1,3,N, , 4, 2, 48,1000,1000,022089,022289,     1.6,    19.0,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
318,AK,AK, 2,99701, 2,1,0,4,Y, , 1, 2, 49,1730,1840,032089,032289,     0.8,    36.2,    26.099681,0,0, 90,FAIRBANKS NORTH STAR
319,AK,AK, 2,99701, 2,1,1,1,N, , 2, 2, 49,1700,1700,022089,022289,     0.9,    30.8,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
320,AK,AK, 2,99701, 2,1,0,4,Y, , 1, 2, 50,0830,0830,022089,022289,     1.1,    29.4,    26.099681,0,0, 90,FAIRBANKS NORTH STAR
321,AK,AK, 2,99701, 2,1,0,1,Y, , 2, 2, 50,0800,0800,022189,022389,     2.0,    13.3,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
322,AK,AK, 2,99701, 2,1,1,3,N, , 3, 2, 50,0615,0640,022089,022289,     2.6,    12.3,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
323,AK,AK, 2,99701, 2,1,0,1,Y, , 3, 2, 50,1800,1800,021689,021889,     2.3,    13.5,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
324,AK,AK, 2,99701, 2,1,0,1,Y, , 4, 2, 50,0830,0830,022289,022489,     2.1,    12.7,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
325,AK,AK, 2,99701, 2,1,0,2,Y, , 3, 2, 52,1300,1500,022089,022289,     1.0,    27.6,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
326,AK,AK, 2,99701, 2,1,0,4,Y, , 4, 2, 52,1033,1143,021889,022089,     1.8,    14.6,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
327,AK,AK, 2,99701, 2,1,0,7,Y, , 5, 2, 52,1159,1159,021889,022089,     2.8,     8.9,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
328,AK,AK, 2,99701, 2,0,9,0, , , 2, 2, 54,2100,2100,021989,022189,     1.8,    18.3,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
329,AK,AK, 2,99701, 2,1,0,2,Y, , 2, 2, 54,0800,0800,022089,022289,     2.1,    14.7,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
330,AK,AK, 2,99701, 2,1,0,1,Y, , 4, 2, 54,0945,0945,021989,022189,     1.7,    13.0,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
331,AK,AK, 2,99701, 2,1,0,1,Y, , 3, 2, 57,0745,1045,021789,021989,     2.2,    13.3,    24.160440,0,0, 90,FAIRBANKS NORTH STAR
332,AK,AK, 2,99701, 2,1,0,4,Y, , 2, 2, 59,2231,1130,021689,021989,     1.1,    20.0,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
333,AK,AK, 2,99701, 2,1,0,1,Y, , 5, 2, 54,1900,1935,022589,022789,     1.3,    29.1,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
334,AK,AK, 2,99701, 2,1,0,4,Y, , 4, 2, 55,0800,0820,022089,022289,     1.4,    21.9,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
335,AK,AK, 2,99701, 2,1,1,2,N, , 1, 2, 58,0900,0000,021789,021889,     0.0,     0.0,    26.099681,0,0, 90,FAIRBANKS NORTH STAR
336,AK,AK, 2,99701, 2,1,0,2,Y, , 2, 2, 57,1000,1000,022889,030389,     2.4,    11.4,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
337,AK,AK, 2,99701, 2,1,0,1,Y, , 4, 2, 61,1400,1400,022389,022589,     1.2,    15.9,    24.737010,0,0, 90,FAIRBANKS NORTH STAR
338,AK,AK, 2,99701, 2,1,1,1,N, , 5, 2, 61,0830,0830,022489,022689,     0.3,     0.0,    24.888167,0,0, 90,FAIRBANKS NORTH STAR
339,AK,AK, 2,99701, 2,1,0,7,Y, , 2, 2, 65,0845,0745,022589,022789,     1.0,    20.9,    26.234026,0,0, 90,FAIRBANKS NORTH STAR
